File_name,Compound_name,Column,Organic_modifier,pH,Additive,Retention_time,Peak_Area_IC,S.N,Concentration_(mol/L),SMILES,slope
200318,Caffeine,C18-Mixed,Methanol,2.7,Formic acid,8.08,27868237103,1611,0.020112662,Cn1cnc2c1c(=O)n(C)c(=O)n2C,1.38561E+12
200318,Caffeine,C18-Mixed,Methanol,2.7,Formic acid,8.07,53644314784,2973,0.040225324,Cn1cnc2c1c(=O)n(C)c(=O)n2C,1.3336E+12
200318,Caffeine,C18-Mixed,Methanol,2.7,Formic acid,8.07,96077488262,5122,0.080450648,Cn1cnc2c1c(=O)n(C)c(=O)n2C,1.19424E+12
200318,Carbamazepine,C18-Mixed,Acetonitrile,2.7,Formic acid,9.82,21745187302,3146,0.003376259,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,6.44062E+12
200318,Carbamazepine,C18-Mixed,Acetonitrile,2.7,Formic acid,9.82,37267831904,5403,0.006752517,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,5.5191E+12
200318,Carbamazepine,C18-Mixed,Acetonitrile,2.7,Formic acid,9.84,72134805926,9173,0.016881294,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,4.27306E+12
200318,Carbamazepine,C18-Mixed,Acetonitrile,2.7,Formic acid,9.84,1.08667E+11,13285,0.033762587,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,3.21856E+12
200318,Carbamazepine,C18-Mixed,Acetonitrile,2.7,Formic acid,9.84,1.42691E+11,12387,0.067525175,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,2.11316E+12
200318,Carbamazepine,C18-Mixed,Methanol,2.7,Formic acid,13.55,22788041032,1260,0.003376259,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,6.74949E+12
200318,Carbamazepine,C18-Mixed,Methanol,2.7,Formic acid,13.55,38706309362,2797,0.006752517,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,5.73213E+12
200318,Carbamazepine,C18-Mixed,Methanol,2.7,Formic acid,13.57,74796940090,5630,0.016881294,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,4.43076E+12
200318,Carbamazepine,C18-Mixed,Methanol,2.7,Formic acid,13.55,1.16595E+11,8019,0.033762587,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,3.45337E+12
200318,Carbamazepine,C18-Mixed,Methanol,2.7,Formic acid,13.55,1.56857E+11,8769,0.067525175,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,2.32294E+12
200318,Carbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,13.49,1580729046,321,0.004294027,c1ccc2c(c1)c1ccccc1[nH]2,3.68123E+11
200318,Carbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,13.49,3249533195,405,0.008588055,c1ccc2c(c1)c1ccccc1[nH]2,3.78378E+11
200318,Carbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,13.49,7453581932,711,0.021470136,c1ccc2c(c1)c1ccccc1[nH]2,3.4716E+11
200318,Carbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,13.49,15900011566,1559,0.042940273,c1ccc2c(c1)c1ccccc1[nH]2,3.70282E+11
200318,Carbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,13.49,25965044269,3431,0.085880545,c1ccc2c(c1)c1ccccc1[nH]2,3.02339E+11
200318,Carbazole,C18-Mixed,Methanol,2.7,Formic acid,15.61,1921068478,450,0.004294027,c1ccc2c(c1)c1ccccc1[nH]2,4.47382E+11
200318,Carbazole,C18-Mixed,Methanol,2.7,Formic acid,15.63,3963451616,819,0.008588055,c1ccc2c(c1)c1ccccc1[nH]2,4.61508E+11
200318,Carbazole,C18-Mixed,Methanol,2.7,Formic acid,15.63,9516978769,2147,0.021470136,c1ccc2c(c1)c1ccccc1[nH]2,4.43266E+11
200318,Carbazole,C18-Mixed,Methanol,2.7,Formic acid,15.63,18082718733,4543,0.042940273,c1ccc2c(c1)c1ccccc1[nH]2,4.21113E+11
200318,Carbazole,C18-Mixed,Methanol,2.7,Formic acid,15.61,29619311612,6044,0.085880545,c1ccc2c(c1)c1ccccc1[nH]2,3.4489E+11
200318,Chloridazon,C18-Mixed,Acetonitrile,2.7,Formic acid,7.3,14305970797,1166,0.003509305,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,4.07658E+12
200318,Chloridazon,C18-Mixed,Acetonitrile,2.7,Formic acid,7.31,23299640736,1520,0.00701861,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,3.31969E+12
200318,Chloridazon,C18-Mixed,Acetonitrile,2.7,Formic acid,7.31,41688922013,3435,0.017546525,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,2.37591E+12
200318,Chloridazon,C18-Mixed,Acetonitrile,2.7,Formic acid,7.31,64916602300,5681,0.035093049,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,1.84984E+12
200318,Chloridazon,C18-Mixed,Acetonitrile,2.7,Formic acid,7.31,97513895779,5769,0.070186099,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,1.38936E+12
200318,Chloridazon,C18-Mixed,Methanol,2.7,Formic acid,9.91,13071963797,1232,0.003509305,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,3.72494E+12
200318,Chloridazon,C18-Mixed,Methanol,2.7,Formic acid,9.92,21239569994,1990,0.00701861,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,3.02618E+12
200318,Chloridazon,C18-Mixed,Methanol,2.7,Formic acid,9.92,38345300365,3573,0.017546525,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,2.18535E+12
200318,Chloridazon,C18-Mixed,Methanol,2.7,Formic acid,9.94,62210191645,5429,0.035093049,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,1.77272E+12
200318,Chloridazon,C18-Mixed,Methanol,2.7,Formic acid,9.92,96244433300,9234,0.070186099,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,1.37127E+12
200318,Chlorpyrifos,C18-Mixed,Acetonitrile,2.7,Formic acid,17.67,31554669329,1775,0.002062977,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,1.52957E+13
200318,Chlorpyrifos,C18-Mixed,Acetonitrile,2.7,Formic acid,17.67,60851237366,3881,0.004125955,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,1.47484E+13
200318,Chlorpyrifos,C18-Mixed,Acetonitrile,2.7,Formic acid,17.67,1.24079E+11,7561,0.010314887,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,1.20291E+13
200318,Chlorpyrifos,C18-Mixed,Acetonitrile,2.7,Formic acid,17.67,2.06879E+11,10920,0.020629775,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,1.00282E+13
200318,Chlorpyrifos,C18-Mixed,Acetonitrile,2.7,Formic acid,17.67,3.16264E+11,13620,0.04125955,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,7.66523E+12
200318,Chlorpyrifos,C18-Mixed,Methanol,2.7,Formic acid,19.18,24889191052,1198,0.002062977,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,1.20647E+13
200318,Chlorpyrifos,C18-Mixed,Methanol,2.7,Formic acid,19.19,47953469313,2382,0.004125955,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,1.16224E+13
200318,Chlorpyrifos,C18-Mixed,Methanol,2.7,Formic acid,19.19,99688789875,4543,0.010314887,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,9.66455E+12
200318,Chlorpyrifos,C18-Mixed,Methanol,2.7,Formic acid,19.21,1.75285E+11,8415,0.020629775,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,8.4967E+12
200318,Chlorpyrifos,C18-Mixed,Methanol,2.7,Formic acid,19.21,2.92822E+11,11021,0.04125955,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,7.09706E+12
200318,Chlorthalidone,C18-Mixed,Acetonitrile,2.7,Formic acid,7.5,288487227.8,49,0.002315626,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.24583E+11
200318,Chlorthalidone,C18-Mixed,Acetonitrile,2.7,Formic acid,7.5,634915344.5,111,0.004631252,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.37094E+11
200318,Chlorthalidone,C18-Mixed,Acetonitrile,2.7,Formic acid,7.5,1477868027,281,0.011578131,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.27643E+11
200318,Chlorthalidone,C18-Mixed,Acetonitrile,2.7,Formic acid,7.5,2805536504,456,0.023156261,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.21157E+11
200318,Chlorthalidone,C18-Mixed,Acetonitrile,2.7,Formic acid,7.5,4703422130,613,0.046312522,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.01558E+11
200318,Chlorthalidone,C18-Mixed,Methanol,2.7,Formic acid,10.02,107220788,14,0.002315626,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,46303151985
200318,Chlorthalidone,C18-Mixed,Methanol,2.7,Formic acid,10.02,524945082.8,73,0.011578131,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,45339364504
200318,Chlorthalidone,C18-Mixed,Methanol,2.7,Formic acid,10.02,921755248.4,107,0.023156261,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,39805875475
200318,Chlorthalidone,C18-Mixed,Methanol,2.7,Formic acid,10.04,1604554774,207,0.046312522,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,34646240230
200318,Climbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,9.02,38105880659,5501,0.002594644,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,1.46864E+13
200318,Climbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,9.02,65764750657,8618,0.005189287,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,1.26732E+13
200318,Climbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,9.02,1.25139E+11,15081,0.012973218,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,9.64596E+12
200318,Climbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,9.02,1.69288E+11,13019,0.025946436,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,6.5245E+12
200318,Climbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,9.02,2.10874E+11,15368,0.051892872,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,4.06363E+12
200318,Climbazole,C18-Mixed,Methanol,2.7,Formic acid,12.63,42924473076,3834,0.002594644,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,1.65435E+13
200318,Climbazole,C18-Mixed,Methanol,2.7,Formic acid,12.65,80359594612,4392,0.005189287,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,1.54857E+13
200318,Climbazole,C18-Mixed,Methanol,2.7,Formic acid,12.65,1.51141E+11,13364,0.012973218,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,1.16503E+13
200318,Climbazole,C18-Mixed,Methanol,2.7,Formic acid,12.65,2.26158E+11,12972,0.025946436,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,8.71633E+12
200318,Climbazole,C18-Mixed,Methanol,2.7,Formic acid,12.65,2.83857E+11,13233,0.051892872,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,5.47005E+12
200318,Corticosterone,C18-Mixed,Acetonitrile,2.7,Formic acid,10.56,11306645094,2588,0.002119845,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,5.33371E+12
200318,Corticosterone,C18-Mixed,Acetonitrile,2.7,Formic acid,10.56,20806828798,5152,0.00423969,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,4.90763E+12
200318,Corticosterone,C18-Mixed,Acetonitrile,2.7,Formic acid,10.56,40541296166,10448,0.010599224,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,3.82493E+12
200318,Corticosterone,C18-Mixed,Acetonitrile,2.7,Formic acid,10.56,67411967942,12195,0.021198448,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,3.18004E+12
200318,Corticosterone,C18-Mixed,Acetonitrile,2.7,Formic acid,10.56,1.02382E+11,21094,0.042396896,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.41486E+12
200318,Corticosterone,C18-Mixed,Methanol,2.7,Formic acid,15.26,7916346709,1168,0.002119845,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,3.7344E+12
200318,Corticosterone,C18-Mixed,Methanol,2.7,Formic acid,15.26,16423166406,1861,0.00423969,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,3.87367E+12
200318,Corticosterone,C18-Mixed,Methanol,2.7,Formic acid,15.28,38216182885,4527,0.010599224,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,3.60556E+12
200318,Corticosterone,C18-Mixed,Methanol,2.7,Formic acid,15.28,64606771462,9177,0.021198448,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,3.04771E+12
200318,Corticosterone,C18-Mixed,Methanol,2.7,Formic acid,15.29,1.04344E+11,13858,0.042396896,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.46112E+12
200318,Cotinine,C18-Mixed,Acetonitrile,2.7,Formic acid,2.08,11051498445,283,0.004431266,CN1C(CCC1=O)c1cccnc1,2.49398E+12
200318,Cotinine,C18-Mixed,Acetonitrile,2.7,Formic acid,2.09,19104301633,681,0.008862533,CN1C(CCC1=O)c1cccnc1,2.15563E+12
200318,Cotinine,C18-Mixed,Acetonitrile,2.7,Formic acid,2.08,36310264062,1052,0.022156332,CN1C(CCC1=O)c1cccnc1,1.63882E+12
200318,Cotinine,C18-Mixed,Acetonitrile,2.7,Formic acid,2.08,58749491850,2113,0.044312664,CN1C(CCC1=O)c1cccnc1,1.32579E+12
200318,Cotinine,C18-Mixed,Acetonitrile,2.7,Formic acid,2.06,90676329101,3139,0.088625328,CN1C(CCC1=O)c1cccnc1,1.02314E+12
200318,Cotinine,C18-Mixed,Methanol,2.7,Formic acid,2.36,8222082370,519,0.004431266,CN1C(CCC1=O)c1cccnc1,1.85547E+12
200318,Cotinine,C18-Mixed,Methanol,2.7,Formic acid,2.36,16264555848,1147,0.008862533,CN1C(CCC1=O)c1cccnc1,1.8352E+12
200318,Cotinine,C18-Mixed,Methanol,2.7,Formic acid,2.36,33108125855,2011,0.022156332,CN1C(CCC1=O)c1cccnc1,1.4943E+12
200318,Cotinine,C18-Mixed,Methanol,2.7,Formic acid,2.36,53696553049,3642,0.044312664,CN1C(CCC1=O)c1cccnc1,1.21177E+12
200318,Cotinine,C18-Mixed,Methanol,2.7,Formic acid,2.36,74057773384,4306,0.088625328,CN1C(CCC1=O)c1cccnc1,8.35628E+11
200318,Creatinine,C18-Mixed,Acetonitrile,2.7,Formic acid,1.57,5993549665,220,0.005610283,CN1CC(=NC1=N)O,1.06832E+12
200318,Creatinine,C18-Mixed,Acetonitrile,2.7,Formic acid,1.57,10042240928,366,0.011220566,CN1CC(=NC1=N)O,8.94985E+11
200318,Creatinine,C18-Mixed,Acetonitrile,2.7,Formic acid,1.57,19275844583,630,0.028051415,CN1CC(=NC1=N)O,6.87161E+11
200318,Creatinine,C18-Mixed,Acetonitrile,2.7,Formic acid,1.57,31939210988,1170,0.05610283,CN1CC(=NC1=N)O,5.69298E+11
200318,Creatinine,C18-Mixed,Acetonitrile,2.7,Formic acid,1.57,49294058060,1864,0.112205659,CN1CC(=NC1=N)O,4.39319E+11
200318,Creatinine,C18-Mixed,Methanol,2.7,Formic acid,1.61,6076430292,340,0.005610283,CN1CC(=NC1=N)O,1.08309E+12
200318,Creatinine,C18-Mixed,Methanol,2.7,Formic acid,1.61,10802227735,686,0.011220566,CN1CC(=NC1=N)O,9.62717E+11
200318,Creatinine,C18-Mixed,Methanol,2.7,Formic acid,1.61,21581629730,1298,0.028051415,CN1CC(=NC1=N)O,7.6936E+11
200318,Creatinine,C18-Mixed,Methanol,2.7,Formic acid,1.61,36511761535,2162,0.05610283,CN1CC(=NC1=N)O,6.50801E+11
200318,Creatinine,C18-Mixed,Methanol,2.7,Formic acid,1.61,54578718991,4290,0.112205659,CN1CC(=NC1=N)O,4.86417E+11
200318,Cyanazine,C18-Mixed,Acetonitrile,2.7,Formic acid,9.84,21984381114,2748,0.003080734,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,7.13609E+12
200318,Cyanazine,C18-Mixed,Acetonitrile,2.7,Formic acid,9.86,42592488194,3622,0.006161467,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,6.91272E+12
200318,Cyanazine,C18-Mixed,Acetonitrile,2.7,Formic acid,9.86,89254188410,9950,0.015403668,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,5.79435E+12
200318,Cyanazine,C18-Mixed,Acetonitrile,2.7,Formic acid,9.86,1.5009E+11,12797,0.030807336,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,4.8719E+12
200318,Cyanazine,C18-Mixed,Acetonitrile,2.7,Formic acid,9.86,1.87361E+11,13339,0.061614672,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,3.04086E+12
200318,Cyanazine,C18-Mixed,Methanol,2.7,Formic acid,12.38,17890077059,1784,0.003080734,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,5.80708E+12
200318,Cyanazine,C18-Mixed,Methanol,2.7,Formic acid,12.4,35062302446,4212,0.006161467,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,5.69058E+12
200318,Cyanazine,C18-Mixed,Methanol,2.7,Formic acid,12.4,75581265160,7397,0.015403668,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,4.90671E+12
200318,Cyanazine,C18-Mixed,Methanol,2.7,Formic acid,12.4,1.38347E+11,12363,0.030807336,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,4.49072E+12
200318,Cyanazine,C18-Mixed,Methanol,2.7,Formic acid,12.4,1.77543E+11,13806,0.061614672,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,2.88151E+12
200318,Diuron,C18-Mixed,Acetonitrile,2.7,Formic acid,11.34,17622939372,725,0.003324214,CN(C)C(=Nc1ccc(c(c1)Cl)Cl)O,5.30139E+12
200318,Diuron,C18-Mixed,Acetonitrile,2.7,Formic acid,11.34,30403197080,1186,0.006648427,CN(C)C(=Nc1ccc(c(c1)Cl)Cl)O,4.57299E+12
200318,Diuron,C18-Mixed,Acetonitrile,2.7,Formic acid,11.34,62884119661,3692,0.016621068,CN(C)C(=Nc1ccc(c(c1)Cl)Cl)O,3.7834E+12
200318,Diuron,C18-Mixed,Acetonitrile,2.7,Formic acid,11.34,1.05029E+11,4603,0.033242137,CN(C)C(=Nc1ccc(c(c1)Cl)Cl)O,3.1595E+12
200318,Diuron,C18-Mixed,Acetonitrile,2.7,Formic acid,11.34,1.61618E+11,7085,0.066484274,CN(C)C(=Nc1ccc(c(c1)Cl)Cl)O,2.43092E+12
200318,Diuron,C18-Mixed,Methanol,2.7,Formic acid,14.52,13891241901,1358,0.003324214,CN(C)C(=Nc1ccc(c(c1)Cl)Cl)O,4.17881E+12
200318,Diuron,C18-Mixed,Methanol,2.7,Formic acid,14.52,26371035144,1923,0.006648427,CN(C)C(=Nc1ccc(c(c1)Cl)Cl)O,3.96651E+12
200318,Diuron,C18-Mixed,Methanol,2.7,Formic acid,14.54,53766135007,4299,0.016621068,CN(C)C(=Nc1ccc(c(c1)Cl)Cl)O,3.23482E+12
200318,Diuron,C18-Mixed,Methanol,2.7,Formic acid,14.56,88799131405,6572,0.033242137,CN(C)C(=Nc1ccc(c(c1)Cl)Cl)O,2.67128E+12
200318,Diuron,C18-Mixed,Methanol,2.7,Formic acid,14.56,1.50576E+11,10450,0.066484274,CN(C)C(=Nc1ccc(c(c1)Cl)Cl)O,2.26484E+12
200318,Efavirenz,C18-Mixed,Acetonitrile,2.7,Formic acid,14.39,3867139689,890,0.002341175,C1CC1C#C[C@]1(c2cc(ccc2N=C(O)O1)Cl)C(F)(F)F,1.65179E+12
200318,Efavirenz,C18-Mixed,Acetonitrile,2.7,Formic acid,14.39,7127580520,1367,0.00468235,C1CC1C#C[C@]1(c2cc(ccc2N=C(O)O1)Cl)C(F)(F)F,1.52222E+12
200318,Efavirenz,C18-Mixed,Acetonitrile,2.7,Formic acid,14.39,13965329902,2971,0.011705874,C1CC1C#C[C@]1(c2cc(ccc2N=C(O)O1)Cl)C(F)(F)F,1.19302E+12
200318,Efavirenz,C18-Mixed,Acetonitrile,2.7,Formic acid,14.39,22284090597,3834,0.023411749,C1CC1C#C[C@]1(c2cc(ccc2N=C(O)O1)Cl)C(F)(F)F,9.51834E+11
200318,Efavirenz,C18-Mixed,Acetonitrile,2.7,Formic acid,14.41,30483478446,4376,0.046823498,C1CC1C#C[C@]1(c2cc(ccc2N=C(O)O1)Cl)C(F)(F)F,6.5103E+11
200318,Efavirenz,C18-Mixed,Methanol,2.7,Formic acid,17.03,3832227736,488,0.002341175,C1CC1C#C[C@]1(c2cc(ccc2N=C(O)O1)Cl)C(F)(F)F,1.63688E+12
200318,Efavirenz,C18-Mixed,Methanol,2.7,Formic acid,17.02,8140674877,1091,0.00468235,C1CC1C#C[C@]1(c2cc(ccc2N=C(O)O1)Cl)C(F)(F)F,1.73859E+12
200318,Efavirenz,C18-Mixed,Methanol,2.7,Formic acid,17.03,21668194950,2590,0.011705874,C1CC1C#C[C@]1(c2cc(ccc2N=C(O)O1)Cl)C(F)(F)F,1.85105E+12
200318,Efavirenz,C18-Mixed,Methanol,2.7,Formic acid,17.03,37002454618,3886,0.023411749,C1CC1C#C[C@]1(c2cc(ccc2N=C(O)O1)Cl)C(F)(F)F,1.58051E+12
200318,Efavirenz,C18-Mixed,Methanol,2.7,Formic acid,17.05,65189489765,8092,0.046823498,C1CC1C#C[C@]1(c2cc(ccc2N=C(O)O1)Cl)C(F)(F)F,1.39224E+12
200318,Estrone,C18-Mixed,Acetonitrile,2.7,Formic acid,12.58,3785304242,642,0.002689403,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,1.40749E+12
200318,Estrone,C18-Mixed,Acetonitrile,2.7,Formic acid,12.58,6832873332,1121,0.005378806,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,1.27033E+12
200318,Estrone,C18-Mixed,Acetonitrile,2.7,Formic acid,12.58,15711162352,2483,0.013447014,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,1.16838E+12
200318,Estrone,C18-Mixed,Acetonitrile,2.7,Formic acid,12.58,27293216408,4538,0.026894028,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,1.01484E+12
200318,Estrone,C18-Mixed,Acetonitrile,2.7,Formic acid,12.58,47962454235,7624,0.053788057,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,8.91693E+11
200318,Estrone,C18-Mixed,Methanol,2.7,Formic acid,15.98,4269319843,516,0.002689403,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,1.58746E+12
200318,Estrone,C18-Mixed,Methanol,2.7,Formic acid,15.98,7410729863,979,0.005378806,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,1.37776E+12
200318,Estrone,C18-Mixed,Methanol,2.7,Formic acid,15.98,16398958864,2111,0.013447014,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,1.21952E+12
200318,Estrone,C18-Mixed,Methanol,2.7,Formic acid,16,28445766572,3174,0.026894028,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,1.0577E+12
200318,Estrone,C18-Mixed,Methanol,2.7,Formic acid,16,49262795675,4924,0.053788057,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,9.15869E+11
200318,Ethoprop,C18-Mixed,Acetonitrile,2.7,Formic acid,13.64,39490041040,4194,0.00336142,CCCSP(=O)(OCC)SCCC,1.1748E+13
200318,Ethoprop,C18-Mixed,Acetonitrile,2.7,Formic acid,13.64,65580504873,9962,0.006722839,CCCSP(=O)(OCC)SCCC,9.75488E+12
200318,Ethoprop,C18-Mixed,Acetonitrile,2.7,Formic acid,13.64,1.12613E+11,9882,0.016807099,CCCSP(=O)(OCC)SCCC,6.70031E+12
200318,Ethoprop,C18-Mixed,Acetonitrile,2.7,Formic acid,13.64,1.45114E+11,11668,0.033614197,CCCSP(=O)(OCC)SCCC,4.31704E+12
200318,Ethoprop,C18-Mixed,Acetonitrile,2.7,Formic acid,13.64,1.83609E+11,8477,0.067228394,CCCSP(=O)(OCC)SCCC,2.73112E+12
200318,Ethoprop,C18-Mixed,Methanol,2.7,Formic acid,16.78,27084044885,2438,0.00336142,CCCSP(=O)(OCC)SCCC,8.05732E+12
200318,Ethoprop,C18-Mixed,Methanol,2.7,Formic acid,16.8,49059914950,4657,0.006722839,CCCSP(=O)(OCC)SCCC,7.2975E+12
200318,Ethoprop,C18-Mixed,Methanol,2.7,Formic acid,16.8,93430758521,6870,0.016807099,CCCSP(=O)(OCC)SCCC,5.55901E+12
200318,Ethoprop,C18-Mixed,Methanol,2.7,Formic acid,16.82,1.22712E+11,11125,0.033614197,CCCSP(=O)(OCC)SCCC,3.65062E+12
200318,Ethoprop,C18-Mixed,Methanol,2.7,Formic acid,16.82,1.7457E+11,10573,0.067228394,CCCSP(=O)(OCC)SCCC,2.59667E+12
200318,Fipronil,C18-Mixed,Acetonitrile,2.7,Formic acid,15.24,1809854207,439,0.001740248,c1c(cc(c(c1Cl)n1c(c(c(C#N)n1)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,1.04E+12
200318,Fipronil,C18-Mixed,Acetonitrile,2.7,Formic acid,15.24,3510296308,836,0.003480496,c1c(cc(c(c1Cl)n1c(c(c(C#N)n1)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,1.00856E+12
